"Genomic_Loci","Gene_Name","Gene_Orientation","Gene_Width_(kb)","Obs_TDN_Products","Obs_Patients","Num_Sites_TDN","Num_Sites_Patients","Peak_Abund_TDN","Peak_Abund_Patients","Peak_RelAbund_TDN","Peak_RelAbund_Patients","Longitudinal_Count","Last_Timepoint","Abund_Gini","On_Onco_List","Within_Cluster","Cluster_target.min","Freq_TDN_Sites","Freq_Patient_Sites","Freq_Difference","Percent_Freq_Change","Enrichment","Depletion","Abundance","Longitudinal","Criteria"
"chr2+27628647:27650846","'GPN1","+",32.2,32,10,46,13,2,62,0.093,1.808,3,28,0.758,FALSE,FALSE,0,3.70278486449659e-06,2.33461153913719e-06,-1.36817332535939e-06,-36.9,FALSE,FALSE,TRUE,FALSE,"A"
"chr2+27335541:27337803","'GTF3C2-AS1","+",12.263,25,10,33,12,2,2,0.21,0.735,2,270,0.071,FALSE,FALSE,0,6.9749922832807e-06,5.65863478457782e-06,-1.31635749870287e-06,-18.9,FALSE,FALSE,FALSE,TRUE,"L"
"chr15+42548812:42569992","'HAUS2","+",31.181,9,10,10,14,1,3,0.05,0.379,2,60,0.229,FALSE,FALSE,0,8.31259230027136e-07,2.59636139819626e-06,1.76510216816912e-06,212.3,TRUE,FALSE,FALSE,FALSE,"E"
"chr3-108160811:108222570","'IFT57","-",71.76,30,10,32,14,2,6,0.228,0.833,2,270,0.244,FALSE,FALSE,0,1.15583028100228e-06,1.12816533942527e-06,-2.76649415770081e-08,-2.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr12+110124334:110218795","'IFT81","+",104.462,28,10,32,11,2,1,0.173,0.218,2,120,0,FALSE,FALSE,0,7.93995720594317e-07,6.08921762615478e-07,-1.8507395797884e-07,-23.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr3-118900630:119146051","'IGSF11","-",255.422,10,10,12,12,1,2,0.059,0.229,1,28,0.071,FALSE,FALSE,0,1.21772567992465e-07,2.71675260405438e-07,1.49902692412973e-07,123.1,TRUE,FALSE,FALSE,FALSE,"E"
"chr10+119726046:119829150","'INPP5F","+",113.105,30,10,36,12,2,1,0.277,0.735,2,270,0,FALSE,FALSE,0,8.2498721175292e-07,6.13516983009397e-07,-2.11470228743523e-07,-25.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr10-58191516:58267934","'IPMK","-",86.419,30,10,36,15,3,6,0.177,4.348,2,270,0.301,FALSE,FALSE,0,1.07974147566292e-06,1.0037121229602e-06,-7.60293527027241e-08,-7,FALSE,FALSE,FALSE,TRUE,"L"
"chrX+53094156:53148008","'KANTR","+",63.853,19,10,20,11,3,13,0.173,0.833,4,360,0.495,FALSE,FALSE,0,8.11848904561293e-07,9.96181622889105e-07,1.84332718327812e-07,22.7,FALSE,FALSE,FALSE,TRUE,"L"
"chr1+245154984:245703126","'KIF26B","+",558.143,6,10,6,10,3,1,0.115,4,1,730,0,FALSE,FALSE,0,2.78632831207874e-08,1.03605226562724e-07,7.57419434419361e-08,271.8,TRUE,FALSE,FALSE,FALSE,"E"
"chr12+9881488:9895833","'KLRF2","+",24.346,21,10,26,13,2,3,0.129,0.493,3,120,0.199,FALSE,FALSE,0,2.76803928915789e-06,3.0877553421596e-06,3.19716053001715e-07,11.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr14+35081080:35113130","'LOC101927178","+",42.051,12,10,16,13,1,3,0.041,1.042,2,180,0.123,FALSE,FALSE,0,9.86211754354517e-07,1.78769807044345e-06,8.01486316088937e-07,81.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr19-5691833:5720452","'LONP1","-",38.62,53,10,85,10,3,4,0.139,1.786,2,1460,0.243,FALSE,FALSE,0,5.70470480159366e-06,1.49732086922315e-06,-4.2073839323705e-06,-73.8,FALSE,TRUE,FALSE,TRUE,"DL"
"chr19-18306229:18323191","'LSM4","-",26.963,26,10,36,14,1,5,0.05,16.667,3,3285,0.237,FALSE,FALSE,0,3.46067494660513e-06,3.00252734329108e-06,-4.58147603314042e-07,-13.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr21+46229230:46251701","'MCM3AP-AS1","+",32.472,34,10,62,16,3,8,0.108,1.695,3,270,0.35,FALSE,FALSE,0,4.9489056146573e-06,2.84929943185012e-06,-2.09960618280718e-06,-42.4,FALSE,TRUE,FALSE,TRUE,"DL"
"chr12+95474045:95515837","'METAP2","+",51.793,18,10,21,11,2,3,0.069,1.765,5,2008,0.14,TRUE,FALSE,0,1.05093231726488e-06,1.22814251281714e-06,1.77210195552259e-07,16.9,FALSE,FALSE,FALSE,TRUE,"L"
"chr2-111195865:111495161","'MIR4435-2HG","-",309.297,6,10,6,12,1,2,0.093,0.893,1,90,0.071,FALSE,FALSE,0,5.0280786528436e-08,2.24353415530309e-07,1.74072629001873e-07,346.2,TRUE,FALSE,FALSE,FALSE,"E"
"chr6-45197673:45197770","'MIR586","-",10.098,10,10,13,14,1,4,0.108,0.562,2,90,0.229,FALSE,FALSE,0,3.33683326073668e-06,8.01714644059789e-06,4.68031317986121e-06,140.3,TRUE,FALSE,FALSE,FALSE,"E"
"chr14+67241294:67336061","'MPP5","+",104.768,17,10,23,13,3,22,0.111,5.366,1,1642,0.576,FALSE,FALSE,0,5.69017603833184e-07,7.17532944794381e-07,1.48515340961196e-07,26.1,FALSE,FALSE,TRUE,FALSE,"A"
"chrX+65667643:65741931","'MSN","+",84.289,13,10,19,14,2,22,0.139,0.789,3,90,0.565,TRUE,FALSE,0,5.8426412340643e-07,9.60471055026842e-07,3.76206931620411e-07,64.4,FALSE,FALSE,TRUE,FALSE,"A"
"chr8-17643793:17800917","'MTUS1","-",167.125,14,10,17,12,2,20,0.173,1.111,3,540,0.583,TRUE,FALSE,0,2.6365379139871e-07,4.15209204866285e-07,1.51555413467575e-07,57.5,FALSE,FALSE,FALSE,TRUE,"L"
"chr3+173398447:174283349","'NLGN1","+",894.903,13,10,18,13,2,7,0.199,3.448,2,730,0.315,FALSE,FALSE,0,5.21342416917331e-08,8.40029495489653e-08,3.18687078572322e-08,61.1,FALSE,FALSE,FALSE,TRUE,"L"
"chr1+9942922:9985498","'NMNAT1","+",52.577,7,10,9,11,2,4,0.06,0.821,1,28,0.289,FALSE,FALSE,0,4.43683448015834e-07,1.20982911094848e-06,7.66145662932642e-07,172.7,TRUE,FALSE,FALSE,FALSE,"E"
"chr1-153992691:154155116","'NUP210L","-",172.426,26,10,35,15,2,1,0.107,3.226,2,2372,0,FALSE,FALSE,0,5.26128479348627e-07,5.03055211824767e-07,-2.30732675238602e-08,-4.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr1-224227333:224330189","'NVL","-",112.857,19,10,25,11,7,3,0.613,0.389,3,540,0.182,FALSE,FALSE,0,5.74166734262742e-07,5.63626404798444e-07,-1.05403294642978e-08,-1.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr7-92487022:92528531","'PEX1","-",51.51,8,10,9,10,1,3,0.114,4,1,28,0.15,FALSE,FALSE,0,4.5287409525002e-07,1.12262729507665e-06,6.6975319982663e-07,147.9,TRUE,FALSE,FALSE,FALSE,"E"
"chr2+158456879:158681428","'PKP4","+",234.55,24,10,27,13,2,2,0.174,1.724,2,204,0.163,FALSE,FALSE,0,2.98369788697444e-07,3.2050518678413e-07,2.21353980866857e-08,7.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr2+131104846:131149852","'PLEKHB2","+",55.007,6,10,6,10,1,3,0.114,4,1,180,0.192,FALSE,FALSE,0,2.82722134108126e-07,1.05125769391892e-06,7.68535559810797e-07,271.8,TRUE,FALSE,FALSE,FALSE,"E"
"chr9-137459951:137550569","'PNPLA7","-",100.619,15,10,19,12,3,4,0.154,2.326,2,540,0.25,FALSE,FALSE,0,4.89440748743325e-07,6.89649453515517e-07,2.00208704772192e-07,40.9,FALSE,FALSE,FALSE,TRUE,"L"
"chr17+60600182:60666279","'PPM1D","+",76.098,8,10,8,10,1,2,0.1,0.546,1,90,0.133,TRUE,FALSE,0,2.72485416715037e-07,7.59895555328632e-07,4.87410138613594e-07,178.9,TRUE,FALSE,FALSE,FALSE,"E"
"chr14-35085467:35122543","'PPP2R3C","-",47.077,12,10,17,13,1,11,0.043,1.296,2,180,0.431,FALSE,FALSE,0,9.35980200257225e-07,1.59684116575435e-06,6.60860965497127e-07,70.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr6+63572011:63583588","'PTP4A1","+",21.578,6,10,7,10,1,2,0.043,0.35,1,28,0.133,FALSE,FALSE,0,8.40840014646088e-07,2.6798837690888e-06,1.83904375444272e-06,218.7,TRUE,FALSE,FALSE,FALSE,"E"
"chr5+69369296:69414801","'RAD17","+",55.506,14,10,16,15,2,2,0.369,0.446,1,90,0.058,FALSE,FALSE,0,7.47147884595571e-07,1.56271030076203e-06,8.1556241616646e-07,109.2,TRUE,FALSE,FALSE,FALSE,"E"
"chr14-22900644:22919187","'RBM23","-",28.544,22,10,31,11,2,3,0.076,0.613,3,730,0.182,FALSE,FALSE,0,2.81496747335958e-06,2.2284608031929e-06,-5.86506670166688e-07,-20.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr9+4792833:4861077","'RCL1","+",78.245,7,10,7,11,2,3,0.063,1.515,1,28,0.14,FALSE,FALSE,0,2.31882495188616e-07,8.12948880648451e-07,5.81066385459834e-07,250.6,TRUE,FALSE,FALSE,FALSE,"E"
"chr5+156326756:156767787","'SGCD","+",451.032,5,10,6,11,1,3,0.256,2.041,1,90,0.14,FALSE,FALSE,0,3.44802506937106e-08,1.41030315291017e-07,1.06550064597307e-07,309,TRUE,FALSE,FALSE,FALSE,"E"
"chr2-218135:264866","'SH3YL1","-",56.732,9,10,9,10,1,1,0.083,0.268,1,28,0,FALSE,FALSE,0,4.11188476456471e-07,1.01929302632374e-06,6.08104549867265e-07,147.9,TRUE,FALSE,FALSE,FALSE,"E"
"chr11-70467855:71224796","'SHANK2","-",766.942,7,10,7,11,1,1,0.051,2.778,1,3285,0,FALSE,FALSE,0,2.36571290084951e-08,8.29387165735323e-08,5.92815875650372e-08,250.6,TRUE,FALSE,FALSE,FALSE,"E"
"chr9+88388381:88478707","'SPIN1","+",100.327,23,10,32,10,3,2,0.062,0.263,2,1825,0.133,FALSE,FALSE,0,8.26720433828616e-07,5.76380555278222e-07,-2.50339878550394e-07,-30.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr4+37891083:38139175","'TBC1D1","+",258.093,25,10,32,12,2,1,0.077,1.724,2,204,0,FALSE,FALSE,0,3.2136625543786e-07,2.68863697827054e-07,-5.25025576108059e-08,-16.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr9+97412019:97496123","'TDRD7","+",94.105,9,10,12,14,1,2,0.052,1.471,1,365,0.107,FALSE,FALSE,0,3.30517962507532e-07,8.60285263877132e-07,5.29767301369599e-07,160.3,TRUE,FALSE,FALSE,FALSE,"E"
"chr8+144994864:144998897","'TMED10P1","+",14.034,26,10,28,12,2,3,0.186,6.25,2,120,0.172,FALSE,FALSE,0,5.17133984210725e-06,4.94455168613922e-06,-2.26788155968027e-07,-4.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr3-133600604:133661893","'TOPBP1","-",71.29,26,10,30,10,3,4,0.201,0.775,2,150,0.26,FALSE,FALSE,0,1.09073477562671e-06,8.11145069005445e-07,-2.79589706621267e-07,-25.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr7+100867327:100873454","'TRIP6","+",16.128,28,10,41,11,4,9,0.121,2.941,2,270,0.424,FALSE,FALSE,0,6.58915709393924e-06,3.94402189771441e-06,-2.64513519622483e-06,-40.1,FALSE,FALSE,FALSE,TRUE,"L"
"chr11-18480310:18526956","'TSG101","-",56.647,22,10,26,10,2,2,0.074,1.786,2,2555,0.082,TRUE,FALSE,0,1.18966025621547e-06,1.0208224966794e-06,-1.68837759536069e-07,-14.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr14-90540587:90816417","'TTC7B","-",285.831,6,10,6,11,1,1,0.052,0.529,1,180,0,FALSE,FALSE,0,5.44087115494319e-08,2.22541239985649e-07,1.68132528436217e-07,309,TRUE,FALSE,FALSE,FALSE,"E"
"chr7-55470607:55572520","'VOPP1","-",111.914,18,10,21,13,4,3,0.3,0.833,2,270,0.19,FALSE,FALSE,0,4.86363971514733e-07,6.71716599891146e-07,1.85352628376412e-07,38.1,FALSE,FALSE,FALSE,TRUE,"L"
"chr7-76326790:76359025","'YWHAG","-",42.236,6,10,6,11,2,1,0.041,0.234,1,90,0,FALSE,FALSE,0,3.68209499736852e-07,1.50604188763941e-06,1.13783238790256e-06,309,TRUE,FALSE,FALSE,FALSE,"E"
"chr8-134477787:134713049","'ZFAT","-",245.263,17,10,17,10,1,5,0.07,2.646,3,180,0.3,FALSE,FALSE,0,1.79656694599305e-07,2.35773565394691e-07,5.61168707953862e-08,31.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr7+64794387:64853800","'ZNF138","+",69.414,13,10,16,12,2,4,0.383,0.301,2,120,0.276,FALSE,FALSE,0,5.97447063738753e-07,9.99680732464313e-07,4.02233668725561e-07,67.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr19+7069459:7087967","'ZNF557","+",28.509,16,10,19,11,2,2,0.068,25,2,540,0.126,FALSE,FALSE,0,1.727420768803e-06,2.23119664549223e-06,5.03775876689235e-07,29.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr4-145757626:145938960","'ZNF827","-",191.335,32,10,38,14,2,9,0.106,5.521,2,180,0.374,FALSE,FALSE,0,5.14772923906286e-07,4.23117279939151e-07,-9.16556439671348e-08,-17.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr13-95019828:95301446","'ABCC4","-",291.619,28,9,41,11,2,6,0.103,1.19,3,180,0.354,FALSE,FALSE,0,3.64413586258276e-07,2.18124282595915e-07,-1.46289303662361e-07,-40.1,FALSE,FALSE,FALSE,TRUE,"L"
"chr2+203328238:203432173","'ABI2","+",113.936,32,9,46,14,2,2,0.082,1.042,2,120,0.107,FALSE,FALSE,0,1.04646180870656e-06,7.10549297475403e-07,-3.35912511231153e-07,-32.1,FALSE,FALSE,FALSE,TRUE,"L"
"chr6+142301918:142446266","'ADGRG6","+",154.349,5,9,6,10,2,2,0.076,0.439,1,28,0.082,FALSE,FALSE,0,1.00756703515317e-07,3.74647921071068e-07,2.7389121755575e-07,271.8,TRUE,FALSE,FALSE,FALSE,"E"
"chr17-33013087:34156806","'ASIC2","-",1153.72,8,9,8,10,1,1,0.067,0.625,1,540,0,FALSE,FALSE,0,1.79728142367133e-08,5.01218076911193e-08,3.2148993454406e-08,178.9,TRUE,FALSE,FALSE,FALSE,"E"
"chr14+50533081:50633066","'ATL1","+",109.986,6,9,6,10,1,2,0.037,0.441,1,365,0.082,FALSE,FALSE,0,1.41397054451345e-07,5.25762660424038e-07,3.84365605972692e-07,271.8,TRUE,FALSE,FALSE,FALSE,"E"
"chr5-19473045:20575873","'CDH18","-",1112.829,6,9,8,11,1,3,0.04,0.128,2,28,0.14,FALSE,FALSE,0,1.86332268849759e-08,5.71598917410833e-08,3.85266648561074e-08,206.8,TRUE,FALSE,FALSE,FALSE,"E"
"chr1-3812080:3857233","'CEP104","-",55.154,18,9,23,12,1,4,0.138,0.521,2,150,0.269,FALSE,FALSE,0,1.08087965185472e-06,1.25814697688795e-06,1.7726732503323e-07,16.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr8-144314582:144326919","'DGAT1","-",22.338,42,9,74,14,4,4,0.268,0.93,2,2555,0.222,FALSE,FALSE,0,8.58645608294938e-06,3.62418948684562e-06,-4.96226659610376e-06,-57.8,FALSE,TRUE,FALSE,TRUE,"DL"
"chr6+20401905:20493714","'E2F3","+",101.81,9,9,9,10,1,1,0.05,0.392,1,1642,0,TRUE,FALSE,0,2.29128225580282e-07,5.6798479490618e-07,3.38856569325898e-07,147.9,TRUE,FALSE,FALSE,FALSE,"E"
"chr19+17523300:17553839","'FAM129C","+",40.54,13,9,13,11,3,7,0.194,0.439,2,120,0.321,FALSE,FALSE,0,8.31162858088775e-07,1.56904748806951e-06,7.37884629980737e-07,88.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr17+82716705:82728017","'FN3KRP","+",21.313,7,9,7,11,2,2,0.138,0.253,1,28,0.076,FALSE,FALSE,0,8.5129478890974e-07,2.98452518023451e-06,2.13323039132477e-06,250.6,TRUE,FALSE,FALSE,FALSE,"E"
"chr10-116056930:116273645","'GFRA1","-",226.716,2,9,3,10,1,1,0.044,0.439,1,120,0,FALSE,FALSE,0,3.42977479112318e-08,2.55061539412296e-07,2.20763791501065e-07,643.7,TRUE,FALSE,FALSE,FALSE,"E"
"chr2+156435452:156586403","'GPD2","+",160.952,47,9,62,11,2,2,0.228,7.692,2,180,0.076,FALSE,FALSE,0,9.98439678408171e-07,3.95205931994247e-07,-6.03233746413924e-07,-60.4,FALSE,TRUE,FALSE,TRUE,"DL"
"chr13-30202629:30307487","'KATNAL1","-",114.859,19,9,25,13,2,2,0.087,0.437,2,180,0.144,FALSE,FALSE,0,5.64158969943063e-07,6.54493697143608e-07,9.03347272005448e-08,16,FALSE,FALSE,FALSE,TRUE,"L"
"chr1+215567378:215621821","'KCTD3","+",64.444,23,9,25,11,2,5,0.119,0.209,2,28,0.313,FALSE,FALSE,0,1.00550454858001e-06,9.8704588738033e-07,-1.84586611996814e-08,-1.8,FALSE,FALSE,TRUE,FALSE,"A"
"chr10+23694745:24547848","'KIAA1217","+",863.104,5,9,5,12,1,1,0.044,0.917,1,1642,0,FALSE,FALSE,0,1.50152786057509e-08,8.0398003442549e-08,6.53827248367981e-08,435.4,TRUE,FALSE,FALSE,FALSE,"E"
"chr9-21329670:21335432","'KLHL9","-",15.763,5,9,6,10,1,4,0.083,0.735,1,28,0.288,FALSE,FALSE,0,9.86594964847153e-07,3.66849787282866e-06,2.68190290798151e-06,271.8,TRUE,FALSE,FALSE,FALSE,"E"
"chr9+97238425:97297314","'LOC100499484","+",68.89,5,9,5,10,1,2,0.051,0.375,1,90,0.082,FALSE,FALSE,0,1.88122325819975e-07,8.39403860783832e-07,6.51281534963857e-07,346.2,TRUE,FALSE,FALSE,FALSE,"E"
"chr9+97238425:97377295","'LOC100499484-C9ORF174","+",148.871,5,9,5,10,1,2,0.051,0.375,1,90,0.082,FALSE,FALSE,0,8.7053536455979e-08,3.8843382505255e-07,3.01380288596571e-07,346.2,TRUE,FALSE,FALSE,FALSE,"E"
"chr12-93003757:93377736","'LOC643339","-",383.98,10,9,11,12,2,2,0.098,0.662,1,90,0.071,FALSE,FALSE,0,7.42524179817275e-08,1.80717324765034e-07,1.06464906783307e-07,143.4,TRUE,FALSE,FALSE,FALSE,"E"
"chr5-94705536:95284575","'MCTP1","-",589.04,27,9,34,12,2,4,0.114,0.437,2,540,0.24,FALSE,FALSE,0,1.49610009125049e-07,1.17804968021319e-07,-3.18050411037297e-08,-21.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr14-46839624:47674954","'MDGA2","-",845.331,9,9,10,10,2,9,0.051,3.448,3,270,0.4,FALSE,FALSE,0,3.0661946682987e-08,6.84069695413964e-08,3.77450228584094e-08,123.1,FALSE,FALSE,FALSE,TRUE,"L"
"chr11+12110575:12263790","'MICAL2","+",163.216,23,9,29,9,1,39,0.106,2.857,3,28,0.719,FALSE,FALSE,0,4.60534094385849e-07,3.18865054727835e-07,-1.41669039658014e-07,-30.8,FALSE,FALSE,TRUE,FALSE,"A"
"chr1+235512822:235718113","'MIR5096","+",215.292,14,9,15,11,1,1,0.119,0.529,1,1825,0,FALSE,FALSE,0,1.80588415162729e-07,2.95455405525231e-07,1.14866990362502e-07,63.6,FALSE,TRUE,FALSE,TRUE,"DL"
"chr4+118034344:118258634","'NDST3","+",234.291,21,9,26,11,1,19,0.093,8.065,5,180,0.577,FALSE,FALSE,0,2.87636676329171e-07,2.7149649438663e-07,-1.6140181942541e-08,-5.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr15+73052483:73305206","'NEO1","+",262.724,6,9,7,10,1,1,0.107,0.271,1,28,0,FALSE,FALSE,0,6.90597198430036e-08,2.20103728511283e-07,1.51044008668279e-07,218.7,TRUE,FALSE,FALSE,FALSE,"E"
"chr18+79395771:79529323","'NFATC1","+",143.553,8,9,8,10,2,2,0.126,0.089,1,28,0.082,TRUE,FALSE,0,1.44445572305566e-07,4.02823570175463e-07,2.58377997869897e-07,178.9,TRUE,FALSE,FALSE,FALSE,"E"
"chr4+87422575:87459454","'NUDT9","+",46.88,14,9,19,10,2,3,0.1,1.2,3,180,0.192,FALSE,FALSE,0,1.05049143979959e-06,1.23350110856225e-06,1.83009668762662e-07,17.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr3-31660824:31981850","'OSBPL10","-",331.027,10,9,9,10,1,2,0.093,0.541,1,180,0.082,FALSE,FALSE,0,7.04702173729892e-08,1.74688264006858e-07,1.04218046633869e-07,147.9,TRUE,FALSE,FALSE,FALSE,"E"
"chr5+271620:314974","'PDCD6","+",53.355,5,9,6,11,2,8,0.073,0.262,1,28,0.382,TRUE,FALSE,0,2.91475895996358e-07,1.19218789553628e-06,9.00711999539919e-07,309,TRUE,FALSE,FALSE,FALSE,"E"
"chr17+31391623:31538217","'RAB11FIP4","+",156.595,8,9,8,10,1,1,0.038,0.763,1,360,0,FALSE,FALSE,0,1.32415436260295e-07,3.69274446625998e-07,2.36859010365703e-07,178.9,TRUE,FALSE,FALSE,FALSE,"E"
"chr12+51591235:51812864","'SCN8A","+",231.63,13,9,18,10,2,9,0.108,1.37,3,180,0.416,FALSE,FALSE,0,2.01420754188391e-07,2.49650442383967e-07,4.82296881955757e-08,23.9,FALSE,FALSE,FALSE,TRUE,"L"
"chr6-134169245:134318058","'SGK1","-",158.814,15,9,18,12,3,4,0.199,5.357,2,1825,0.285,FALSE,FALSE,0,2.93771892230263e-07,4.36937791147366e-07,1.43165898917103e-07,48.7,FALSE,FALSE,FALSE,TRUE,"L"
"chr7-100107069:100119858","'TAF6","-",22.79,21,9,23,10,2,17,0.069,1.961,4,180,0.534,FALSE,FALSE,0,2.61583309865709e-06,2.53736428123731e-06,-7.84688174197832e-08,-3,FALSE,FALSE,FALSE,TRUE,"L"
"chr8-53966553:54022456","'TCEA1","-",65.904,21,9,25,10,4,1,0.372,0.247,2,540,0,TRUE,FALSE,0,9.8322916861936e-07,8.77435845614806e-07,-1.05793323004554e-07,-10.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr4-48135782:48269797","'TEC","-",144.016,8,9,9,11,1,3,0.174,0.943,1,540,0.14,TRUE,FALSE,0,1.61978840172818e-07,4.41681376835477e-07,2.79702536662659e-07,172.7,TRUE,FALSE,FALSE,FALSE,"E"
"chr9+6413150:6507051","'UHRF2","+",103.902,30,9,44,10,3,2,0.174,2.128,2,270,0.082,TRUE,FALSE,0,1.09762828267497e-06,5.56548786061849e-07,-5.41079496613123e-07,-49.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr20+58389118:58451100","'VAPB","+",71.983,15,9,22,10,2,19,0.087,3.333,2,2920,0.583,FALSE,FALSE,0,7.92171580973945e-07,8.03335953897423e-07,1.11643729234783e-08,1.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr12-122865327:122896165","'VPS37B","-",40.839,8,9,9,10,1,5,0.056,1.01,2,28,0.287,FALSE,FALSE,0,5.71207538047663e-07,1.41596346554515e-06,8.44755927497483e-07,147.9,TRUE,FALSE,FALSE,FALSE,"E"
"chr7+71132536:71713601","'GALNT17","+",591.066,9,9,11,12,1,1,0.174,0.362,1,180,0,FALSE,FALSE,0,4.82373262150483e-08,1.17401167320194e-07,6.91638411051458e-08,143.4,TRUE,FALSE,FALSE,FALSE,"E"
"chr3+39051985:39096670","'WDR48","+",54.686,21,9,24,10,2,2,0.114,0.87,2,150,0.082,FALSE,FALSE,0,1.137526711106e-06,1.05742844547779e-06,-8.00982656282133e-08,-7,FALSE,FALSE,FALSE,TRUE,"L"
"chr19+9621481:9634862","'ZNF561-AS1","+",23.382,12,9,14,10,4,1,0.095,0.667,2,2008,0,FALSE,FALSE,0,1.55193275477147e-06,2.47312171625174e-06,9.21188961480268e-07,59.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr5+95555120:95605102","'ARSK","+",59.983,13,8,14,10,2,3,0.199,0.524,3,2555,0.15,FALSE,FALSE,0,6.04959599754373e-07,9.64048679949289e-07,3.59089080194916e-07,59.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr19-50797692:50804853","'C19orf48","-",17.162,11,8,15,8,2,28,0.04,2.792,4,60,0.672,FALSE,FALSE,0,2.26542600379992e-06,2.69556144828799e-06,4.30135444488077e-07,19,FALSE,FALSE,TRUE,FALSE,"A"
"chr11+99020975:100358885","'CNTN5","+",1347.911,4,8,4,10,2,2,0.307,0.775,1,150,0.082,FALSE,FALSE,0,7.69175236391011e-09,4.29008532235424e-08,3.52091008596322e-08,457.8,TRUE,FALSE,FALSE,FALSE,"E"
"chr4-47450788:47463730","'COMMD8","-",22.943,10,8,11,13,1,3,0.119,1.042,1,28,0.163,FALSE,FALSE,0,1.24270773031529e-06,3.27657636578554e-06,2.03386863547025e-06,163.7,TRUE,FALSE,FALSE,FALSE,"E"
"chr3+41199423:41240453","'CTNNB1","+",51.031,13,8,15,15,1,5,0.059,1.767,1,150,0.248,TRUE,FALSE,0,7.61874959871728e-07,1.69974717238732e-06,9.37872212515591e-07,123.1,TRUE,FALSE,FALSE,FALSE,"E"
"chr6+138796110:138904070","'ECT2L","+",117.961,6,8,6,10,1,1,0.038,0.575,1,150,0,FALSE,FALSE,0,1.31837610997581e-07,4.9021737667024e-07,3.58379765672659e-07,271.8,TRUE,FALSE,FALSE,FALSE,"E"
"chr1+210328251:210676296","'HHAT","+",358.046,5,8,5,10,1,3,0.038,1.099,1,2555,0.15,FALSE,FALSE,0,3.61957598345968e-08,1.61505873461506e-07,1.25310113626909e-07,346.2,TRUE,FALSE,FALSE,FALSE,"E"
"chr16-84122138:84145195","'HSDL1","-",33.058,6,8,7,8,3,21,0.102,1.493,4,60,0.625,FALSE,FALSE,0,5.48842816747331e-07,1.39939577637844e-06,8.50552959631111e-07,155,FALSE,FALSE,TRUE,FALSE,"A"
"chr6-31809618:31815058","'HSPA1L","-",15.441,26,8,46,10,3,1,0.111,0.578,2,180,0,FALSE,FALSE,0,7.7216289512849e-06,3.74499915610376e-06,-3.97662979518114e-06,-51.5,FALSE,TRUE,FALSE,TRUE,"DL"
"chr1+154405192:154469450","'IL6R","+",74.259,35,8,55,11,2,5,0.093,3.676,2,270,0.313,FALSE,FALSE,0,1.91972982780698e-06,8.56585533960032e-07,-1.06314429384695e-06,-55.4,FALSE,TRUE,FALSE,TRUE,"DL"
"chrY-19705414:19744939","'KDM5D","-",49.526,17,8,25,12,2,2,0.1,0.268,2,28,0.119,FALSE,FALSE,0,1.30837812721985e-06,1.40111937897827e-06,9.2741251758421e-08,7.1,FALSE,FALSE,TRUE,FALSE,"A"
"chr9-128832941:128882075","'KYAT1","-",59.135,26,8,34,11,1,4,0.111,3.333,2,2555,0.25,FALSE,FALSE,0,1.49025585144193e-06,1.07566052534604e-06,-4.14595326095896e-07,-27.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr17+28926274:28944748","'LOC101927018","+",28.475,36,8,58,10,3,40,0.279,2.21,6,180,0.716,FALSE,FALSE,0,5.27947552233754e-06,2.03078250989985e-06,-3.24869301243769e-06,-61.5,FALSE,TRUE,FALSE,TRUE,"DL"
