"Genomic_Loci","Gene_Name","Gene_Orientation","Gene_Width_(kb)","Obs_TDN_Products","Obs_Patients","Num_Sites_TDN","Num_Sites_Patients","Peak_Abund_TDN","Peak_Abund_Patients","Peak_RelAbund_TDN","Peak_RelAbund_Patients","Longitudinal_Count","Last_Timepoint","Abund_Gini","On_Onco_List","Within_Cluster","Cluster_target.min","Freq_TDN_Sites","Freq_Patient_Sites","Freq_Difference","Percent_Freq_Change","Enrichment","Depletion","Abundance","Longitudinal","Criteria"
"chr22+31496138:31618551","'SFI1","+",132.414,18,6,56,11,6,24,0.001,0.008,2,28,0.612,FALSE,FALSE,0,0.00000448075441924466,0.0000016321424587496,-0.00000284861196049506,-63.6,FALSE,TRUE,TRUE,FALSE,"DA"
"chr1+40373705:40423326","'SMAP2","+",59.622,8,6,14,7,2,61,0.001,0.004,2,28,0.768,FALSE,FALSE,0,0.00000248781748209496,0.00000230669823025986,-0.000000181119251835099,-7.3,FALSE,FALSE,TRUE,FALSE,"A"
"chr12+88142295:88199887","'TMTC3","+",67.593,6,6,6,13,1,2,0.001,0.006,1,28,0.066,FALSE,FALSE,0,0.000000940473467777511,0.00000377868694031967,0.00000283821347254216,301.8,TRUE,FALSE,FALSE,FALSE,"E"
"chr8+9555934:9782346","'TNKS","+",236.413,11,6,12,17,2,8,0.005,0.003,2,28,0.34,FALSE,FALSE,0,0.000000537782804731426,0.00000141278752016744,0.00000087500471543601,162.7,TRUE,FALSE,FALSE,FALSE,"E"
"chr1-114392776:114511160","'TRIM33","-",128.385,9,6,10,11,1,17,0.002,0.007,3,120,0.552,TRUE,FALSE,0,0.000000825244682108311,0.00000168336263218343,0.000000858117950075119,104,FALSE,FALSE,FALSE,TRUE,"L"
"chr2+237966944:238099413","'UBE2F-SCLY","+",142.47,14,6,22,11,2,6,0.001,0.014,2,180,0.409,FALSE,FALSE,0,0.00000163604888557202,0.00000151694048945651,-0.000000119108396115508,-7.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr16+78099412:79212667","'WWOX","+",1123.256,12,6,16,12,2,5,0.001,0.007,3,1095,0.26,TRUE,FALSE,0,0.000000150917031932134,0.000000209894849388696,0.0000000589778174565619,39.1,FALSE,FALSE,FALSE,TRUE,"L"
"chr6-30001010:30061189","'ZNRD1ASP","-",70.18,13,6,28,14,2,4,0.001,0.008,3,150,0.229,FALSE,FALSE,0,0.00000422709187567585,0.00000391934915601463,-0.000000307742719661221,-7.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr8-100509751:100559786","'ANKRD46","-",60.036,9,5,13,6,3,24,0.001,0.002,2,28,0.641,FALSE,FALSE,0,0.00000229418598950993,0.000001963535619836,-0.000000330650369673926,-14.4,FALSE,FALSE,TRUE,FALSE,"A"
"chr15-34856350:34969794","'AQR","-",123.445,12,5,12,8,9,84,0.002,0.022,3,28,0.798,FALSE,FALSE,0,0.00000102992301198891,0.0000012732561002603,0.000000243333088271391,23.6,FALSE,FALSE,TRUE,FALSE,"A"
"chr5+180494398:180578405","'CNOT6","+",94.008,15,5,47,11,2,2,0.001,0.014,2,270,0.156,FALSE,FALSE,0,0.00000529700111701807,0.00000229893744716269,-0.00000299806366985539,-56.6,FALSE,TRUE,FALSE,TRUE,"DL"
"chr15-64165516:64356259","'CSNK1G1","-",200.744,15,5,23,10,3,8,0.001,0.004,2,360,0.42,FALSE,FALSE,0,0.00000121389824143533,0.00000097871604690945,-0.000000235182194525879,-19.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr7-36852905:37449326","'ELMO1","-",606.422,15,5,24,8,4,34,0.002,0.007,3,1095,0.702,TRUE,FALSE,0,0.000000419308159054159,0.000000259187660237644,-0.000000160120498816515,-38.2,FALSE,FALSE,TRUE,FALSE,"A"
"chr2-58159242:58241380","'FANCL","-",92.139,5,5,7,11,2,6,0.001,0.057,1,17,0.397,FALSE,FALSE,0,0.000000804917862780504,0.00000234557040485429,0.00000154065254207379,191.4,TRUE,FALSE,FALSE,FALSE,"E"
"chr16+31180109:31194871","'FUS","+",24.763,7,5,7,12,3,12,0.005,0.005,1,28,0.488,TRUE,FALSE,0,0.00000299496534986604,0.00000952088393752569,0.00000652591858765965,217.9,TRUE,FALSE,FALSE,FALSE,"E"
"chr3-121769760:121835079","'IQCB1","-",75.32,4,5,5,5,1,79,0,0.028,3,28,0.752,FALSE,FALSE,0,0.000000703326065536879,0.00000130424438476361,0.000000600918319226733,85.4,FALSE,FALSE,TRUE,FALSE,"A"
"chrY-19705414:19744939","'KDM5D","-",49.526,4,5,4,6,1,2,0.001,0.003,2,28,0.119,FALSE,FALSE,0,0.000000855704385676012,0.00000238022098438142,0.00000152451659870541,178.2,FALSE,FALSE,TRUE,FALSE,"A"
"chr19-4090321:4124129","'MAP2K2","-",43.809,16,5,30,11,5,2,0.001,0.004,2,120,0.076,FALSE,FALSE,0,0.00000725529264620116,0.00000493319892106347,-0.00000232209372513768,-32,FALSE,FALSE,FALSE,TRUE,"L"
"chr2-31867809:32011052","'MEMO1","-",153.244,14,5,19,5,3,47,0.008,0.006,2,270,0.715,FALSE,FALSE,0,0.00000131361210340179,0.00000064104100036801,-0.000000672571103033777,-51.2,FALSE,FALSE,TRUE,FALSE,"A"
"chr1+235512822:235718113","'MIR5096","+",215.292,6,5,6,7,1,1,0.001,0.005,1,548,0,FALSE,FALSE,0,0.000000295270716550013,0.000000638806652753253,0.000000343535936203241,116.3,FALSE,TRUE,FALSE,TRUE,"DL"
"chr12-76044744:76085033","'NAP1L1","-",50.29,4,5,5,8,1,23,0.001,0.002,2,21,0.632,FALSE,FALSE,0,0.00000105338077662036,0.00000312541458136076,0.0000020720338047404,196.7,FALSE,FALSE,TRUE,FALSE,"A"
"chr10+113854631:113912506","'NHLRC2","+",67.876,6,5,9,7,2,23,0.001,0.008,2,60,0.65,FALSE,FALSE,0,0.00000140482843215905,0.00000202619426431365,0.000000621365832154598,44.2,FALSE,FALSE,TRUE,FALSE,"A"
"chr7+44606521:44709070","'OGDH","+",112.55,19,5,40,12,3,17,0.002,0.033,4,360,0.542,FALSE,FALSE,0,0.00000376540341226035,0.00000209476365122122,-0.00000167063976103912,-44.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr7+72879334:72951440","'POM121","+",82.107,4,5,4,7,2,29,0.001,0.005,2,28,0.686,FALSE,FALSE,0,0.000000516151063916477,0.00000167500897468612,0.00000115885791076964,224.5,FALSE,FALSE,TRUE,FALSE,"A"
"chr6+163414642:163578596","'QKI","+",173.955,12,5,14,11,3,3,0.002,0.005,2,150,0.257,FALSE,FALSE,0,0.000000852684049998366,0.00000124238171672484,0.000000389697666726475,45.7,FALSE,FALSE,FALSE,TRUE,"L"
"chr2+86720290:86778041","'RMND5A","+",67.752,4,5,8,5,1,26,0,0.007,1,21,0.667,FALSE,FALSE,0,0.00000125102182680925,0.00000144993043836928,0.000000198908611560026,15.9,FALSE,FALSE,TRUE,FALSE,"A"
"chr7-7636562:7718607","'RPA3","-",92.046,7,5,7,7,6,87,0.008,0.02,4,120,0.783,FALSE,FALSE,0,0.000000805731123120319,0.00000149414381814042,0.000000688412695020105,85.4,FALSE,FALSE,TRUE,FALSE,"A"
"chr17+77281409:77500596","'SEPT9","+",229.188,17,5,35,8,4,27,0.001,0.025,2,28,0.658,TRUE,FALSE,0,0.00000161798015076559,0.000000685799864288848,-0.000000932180286476743,-57.6,FALSE,FALSE,TRUE,FALSE,"A"
"chr19+40750853:40765392","'SNRPA","+",24.54,4,5,6,10,1,19,0,0.002,2,21,0.583,FALSE,FALSE,0,0.00000259044103942483,0.00000800616846457989,0.00000541572742515507,209.1,TRUE,FALSE,FALSE,FALSE,"E"
"chr7+100177723:100214387","'STAG3","+",46.665,10,5,23,11,1,35,0.001,0.005,1,60,0.688,FALSE,FALSE,0,0.0000052219605395627,0.00000463127636414593,-0.000000590684175416778,-11.3,FALSE,FALSE,TRUE,FALSE,"A"
"chr17-9250470:9575958","'STX8","-",335.489,11,5,19,10,2,4,0.001,0.045,2,360,0.208,FALSE,FALSE,0,0.000000600029131130092,0.000000585626873372273,-0.0000000144022577578186,-2.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr2-61477933:61538283","'XPO1","-",70.351,5,5,6,6,1,25,0.001,0.007,3,120,0.667,FALSE,FALSE,0,0.000000903603688753327,0.00000167563822081384,0.000000772034532060512,85.4,FALSE,FALSE,TRUE,FALSE,"A"
"chr7+91940874:92110673","'AKAP9","+",179.8,14,4,17,9,4,25,0.001,0.003,1,28,0.56,TRUE,FALSE,0,0.00000100174285579093,0.000000983449592373257,-0.0000000182932634176687,-1.8,FALSE,FALSE,TRUE,FALSE,"A"
"chr9-26840684:26892828","'CAAP1","-",62.145,8,4,10,5,1,27,0.001,0.004,2,60,0.663,FALSE,FALSE,0,0.00000170486826796163,0.00000158074965098391,-0.000000124118616977716,-7.3,FALSE,FALSE,TRUE,FALSE,"A"
"chr9+137763021:137764772","'EHMT1","+",11.752,4,4,4,5,2,1,0.001,0.004,1,28,0,FALSE,FALSE,0,0.00000360616196434566,0.00000835906118621471,0.00000475289922186905,131.8,FALSE,FALSE,FALSE,TRUE,"L"
"chr1-11066612:11099910","'EXOSC10","-",43.299,10,4,13,7,3,70,0.002,0.008,2,60,0.776,FALSE,FALSE,0,0.00000318099147939255,0.00000317628494617782,-0.00000000470653321473303,-0.1,FALSE,FALSE,TRUE,FALSE,"A"
"chr1-150646224:150697196","'GOLPH3L","-",60.973,18,4,36,9,4,24,0.002,0.006,2,28,0.635,FALSE,FALSE,0,0.00000625549896913243,0.00000290004160380351,-0.00000335545736532892,-53.6,FALSE,FALSE,TRUE,FALSE,"A"
"chr13+48233137:48262096","'ITM2B","+",38.96,7,4,8,4,2,23,0.003,0.011,2,360,0.635,FALSE,FALSE,0,0.00000217554493865453,0.00000201715989857075,-0.000000158385040083783,-7.3,FALSE,FALSE,TRUE,FALSE,"A"
"chr6+31739947:31764847","'MSH5-SAPCD1","+",34.901,16,4,25,5,3,43,0.002,0.039,2,21,0.708,FALSE,FALSE,0,0.00000758925521564393,0.0000028146954832353,-0.00000477455973240863,-62.9,FALSE,FALSE,TRUE,FALSE,"A"
"chr11-59636715:59669038","'PATL1","-",42.324,6,4,8,4,2,578,0.003,0.26,5,360,0.793,FALSE,FALSE,0,0.00000200262807886732,0.0000018568318128796,-0.000000145796265987718,-7.3,FALSE,FALSE,TRUE,FALSE,"A"
"chr10+103396654:103446262","'PDCD11","+",59.609,5,4,7,4,1,27,0,0.012,3,180,0.65,FALSE,FALSE,0,0.00000124418002245857,0.00000131840073895412,0.0000000742207164955522,6,FALSE,FALSE,TRUE,FALSE,"A"
"chr11+14643722:14872058","'PDE3B","+",238.337,14,4,29,16,3,35,0.001,0.004,2,60,0.669,FALSE,FALSE,0,0.00000128915028588167,0.00000131894837391284,0.0000000297980880311742,2.3,FALSE,FALSE,TRUE,FALSE,"A"
"chr9+122941008:123104868","'RABGAP1","+",173.861,13,4,14,8,1,29,0.001,0.005,2,28,0.679,FALSE,FALSE,0,0.000000853145063685736,0.000000904038854582871,0.000000050893790897135,6,FALSE,FALSE,TRUE,FALSE,"A"
"chr5+14143701:14510204","'TRIO","+",376.504,2,4,3,7,1,61,0.001,0.025,4,1584,0.762,TRUE,FALSE,0,0.0000000844206477321427,0.000000365281542518946,0.000000280860894786804,332.7,FALSE,FALSE,TRUE,FALSE,"A"
"chr1+147173193:147295766","'CHD1L","+",132.574,2,3,2,8,1,25,0,0.009,2,21,0.656,FALSE,FALSE,0,0.000000159833811324205,0.00000118558012352824,0.00000102574631220403,641.8,FALSE,FALSE,TRUE,FALSE,"A"
"chr4+51842999:51916837","'DCUN1D4","+",83.839,9,3,12,5,1,32,0.001,0.048,5,120,0.615,FALSE,FALSE,0,0.0000015164642495136,0.00000117171825833318,-0.000000344745991180421,-22.7,FALSE,FALSE,TRUE,FALSE,"A"
"chr15+39934123:40035596","'EIF2AK4","+",111.474,4,3,6,5,1,43,0.001,0.003,2,21,0.659,FALSE,FALSE,0,0.000000570262331193689,0.000000881243043762629,0.00000031098071256894,54.5,FALSE,FALSE,TRUE,FALSE,"A"
"chr2+27628647:27650846","'GPN1","+",32.2,8,3,10,6,1,62,0.001,0.017,2,28,0.737,FALSE,FALSE,0,0.00000329034281094644,0.00000366095728175386,0.000000370614470807419,11.3,FALSE,FALSE,TRUE,FALSE,"A"
"chr1+215567378:215621821","'KCTD3","+",64.444,3,3,4,3,1,1,0.001,0.001,1,14,0,FALSE,FALSE,0,0.000000657619257106793,0.000000914614428592843,0.00000025699517148605,39.1,FALSE,FALSE,TRUE,FALSE,"A"
"chr19+27793466:27806780","'LOC101927151","+",23.315,1,3,1,3,2,31,0.001,0.5,3,60,0.571,FALSE,FALSE,0,0.000000454424355618595,0.00000252804684693275,0.00000207362249131416,456.3,FALSE,FALSE,TRUE,FALSE,"A"
"chr14+23469688:23478193","'NGDN","+",18.506,3,3,4,3,1,44,0,0.005,1,14,0.623,FALSE,FALSE,0,0.00000229004730384687,0.00000318498931353276,0.000000894942009685885,39.1,FALSE,FALSE,TRUE,FALSE,"A"
"chr17-64477784:64497066","'POLG2","-",29.283,5,3,6,7,3,43,0.001,0.003,2,21,0.731,FALSE,FALSE,0,0.00000217086443012961,0.00000469658033277169,0.00000252571590264208,116.3,FALSE,FALSE,TRUE,FALSE,"A"
"chr19-46674315:46717127","'PRKD2","-",52.813,9,3,17,5,7,24,0.001,0.011,2,50,0.657,FALSE,FALSE,0,0.00000341039830100938,0.00000186006640524862,-0.00000155033189576076,-45.5,FALSE,FALSE,TRUE,FALSE,"A"
"chr22+20859003:20891213","'SNAP29","+",42.211,3,3,3,4,1,27,0,0.006,2,90,0.65,FALSE,FALSE,0,0.000000752995938351203,0.00000186180260236233,0.00000110880666401112,147.3,FALSE,FALSE,TRUE,FALSE,"A"
"chr19-37738301:37779590","'ZNF573","-",51.29,9,3,10,4,2,86,0.001,0.61,2,1095,0.677,FALSE,FALSE,0,0.00000206568606965248,0.0000015322392210629,-0.000000533446848589574,-25.8,FALSE,FALSE,TRUE,FALSE,"A"
"chr20+5750386:5864407","'C20orf196","+",124.022,5,2,7,2,2,1,0.001,0.004,1,28,0,FALSE,FALSE,0,0.000000597993315369312,0.000000316833100773719,-0.000000281160214595594,-47,FALSE,FALSE,TRUE,FALSE,"A"
"chr3+33113957:33147773","'CRTAP","+",43.817,1,2,1,2,1,35,0,0.004,2,21,0.472,FALSE,FALSE,0,0.000000241798933090982,0.000000896781496317824,0.000000654982563226843,270.9,FALSE,FALSE,TRUE,FALSE,"A"
"chr4-70815781:70839910","'GRSF1","-",34.13,0,2,0,3,0,23,0,0.003,1,14,0.587,FALSE,FALSE,0,0,0.00000172696783581123,0.00000172696783581123,Inf,FALSE,FALSE,TRUE,FALSE,"A"
"chr17-76712831:76726799","'JMJD6","-",23.969,7,2,7,10,1,53,0.002,0.015,2,14,0.755,FALSE,TRUE,0.0577591979432278,0.00000309417693515511,0.0000081968949109596,0.00000510271797580449,164.9,FALSE,FALSE,TRUE,FALSE,"A"
"chr2-186033533:186086317","'LINC01473","-",62.785,0,2,0,2,0,82,0,0.075,2,28,0.488,FALSE,FALSE,0,0,0.000000625854500663504,0.000000625854500663504,Inf,FALSE,FALSE,TRUE,FALSE,"A"
"chr17-28905252:28951490","'PHF12","-",56.239,10,2,13,4,3,40,0.001,0.014,4,120,0.67,FALSE,FALSE,0,0.00000244907893216839,0.00000139740304145373,-0.00000105167589071466,-42.9,FALSE,FALSE,TRUE,FALSE,"A"
"chr9-82979584:83063128","'RASEF","-",93.545,0,2,0,2,0,43,0,0.005,3,60,0.477,FALSE,FALSE,0,0,0.000000420057457097206,0.000000420057457097206,Inf,FALSE,FALSE,TRUE,FALSE,"A"
"chr1-28578537:28581854","'SNHG12","-",13.318,1,2,1,3,2,96,0.001,0.057,5,360,0.646,FALSE,FALSE,0,0.000000795532651392668,0.00000442569546750542,0.00000363016281611275,456.3,FALSE,FALSE,TRUE,FALSE,"A"
"chr12-57009996:57016560","'TAC3","-",16.565,8,2,13,2,2,42,0.001,0.018,2,21,0.477,FALSE,FALSE,0,0.00000831474494815685,0.00000237212646086074,-0.00000594261848729611,-71.5,FALSE,FALSE,TRUE,FALSE,"A"
"chr3+30606501:30694141","'TGFBR2","+",97.641,6,2,6,4,1,31,0.001,0.002,2,21,0.662,TRUE,FALSE,0,0.000000651052560988573,0.000000804872437278564,0.00000015381987628999,23.6,FALSE,FALSE,TRUE,FALSE,"A"
"chr3+179562879:179588405","'ACTL6A","+",35.527,6,1,6,1,2,40,0.001,0.003,1,14,0,FALSE,FALSE,0,0.00000178932707820771,0.000000553019883808908,-0.0000012363071943988,-69.1,FALSE,FALSE,TRUE,FALSE,"A"
"chr19-50797692:50804853","'C19orf48","-",17.162,3,1,4,1,2,28,0,0.027,3,60,0,FALSE,FALSE,0,0.00000246938675008683,0.00000114480465051154,-0.00000132458209957529,-53.6,FALSE,FALSE,TRUE,FALSE,"A"
"chr6+73696084:73828317","'CD109","+",142.234,11,1,13,1,2,32,0.001,0.002,1,14,0,TRUE,FALSE,0,0.000000968360237820902,0.00000013813249583137,-0.000000830227741989532,-85.7,FALSE,FALSE,TRUE,FALSE,"A"
"chr21+33402895:33437521","'IFNGR2","+",44.627,0,1,0,3,0,53,0,0.722,5,36,0.542,TRUE,FALSE,0,0,0.00000132075676689531,0.00000132075676689531,Inf,FALSE,FALSE,TRUE,FALSE,"A"
"chr16-75627723:75647687","'KARS","-",29.965,2,1,2,1,1,24,0.003,0.002,1,14,0,FALSE,FALSE,0,0.000000707151934006177,0.000000655669528185518,-0.0000000514824058206587,-7.3,FALSE,FALSE,TRUE,FALSE,"A"
"chrX+43176993:43226598","'LOC101927501","+",59.606,0,1,0,1,0,23,0,0.006,2,14,0,FALSE,FALSE,0,0,0.000000329616773681828,0.000000329616773681828,Inf,FALSE,FALSE,TRUE,FALSE,"A"
"chr11+12110575:12263790","'MICAL2","+",163.216,6,1,7,1,1,39,0.001,0.028,3,28,0,FALSE,FALSE,0,0.000000454393729528556,0.0000001203750699201,-0.000000334018659608456,-73.5,FALSE,FALSE,TRUE,FALSE,"A"
"chr7+5045820:5073223","'RBAK-RBAKDN","+",37.404,4,1,4,1,1,28,0,0.004,2,21,0,FALSE,FALSE,0,0.0000011330236179283,0.00000052526835130144,-0.000000607755266626862,-53.6,FALSE,FALSE,TRUE,FALSE,"A"
"chr1-100264741:100266174","'RTCA-AS1","-",11.434,0,1,0,1,0,27,0,0.002,1,14,0,FALSE,FALSE,0,0,0.00000171830832710154,0.00000171830832710154,Inf,FALSE,FALSE,TRUE,FALSE,"A"
"chrX+47658832:47660111","'UXT-AS1","+",11.28,1,1,1,1,1,43,0,0.039,2,28,0,FALSE,FALSE,0,0.000000939264525819818,0.00000174176750107084,0.000000802502975251021,85.4,FALSE,FALSE,TRUE,FALSE,"A"
"chr7+65373798:65401135","'ZNF92","+",37.338,0,1,0,5,0,42,0,0.003,2,21,0.662,FALSE,FALSE,0,0,0.00000263098417323893,0.00000263098417323893,Inf,FALSE,FALSE,TRUE,FALSE,"A"
"chr22+40044816:40335808","'TNRC6B","+",300.993,31,17,181,69,3,10,0.005,0.012,2,60,0.256,FALSE,FALSE,0,0.00000637117008394151,0.00000450393358461311,-0.00000186723649932839,-29.3,FALSE,TRUE,FALSE,FALSE,"D"
"chr3+49940043:50077252","'RBM6","+",147.21,29,15,106,39,4,7,0.005,0.008,2,270,0.235,FALSE,FALSE,0,0.00000762896412086299,0.00000520507002969284,-0.00000242389409117014,-31.8,FALSE,TRUE,FALSE,FALSE,"D"
"chr9+128352046:128662136","'MIR1268A","+",320.091,31,14,132,50,4,4,0.005,0.015,2,28,0.196,FALSE,FALSE,0,0.00000436915536008409,0.00000306899247590202,-0.00000130016288418207,-29.8,FALSE,TRUE,FALSE,FALSE,"D"
"chr16+68085365:68229259","'NFATC3","+",153.895,28,14,123,46,5,4,0.003,0.014,2,60,0.264,TRUE,FALSE,0,0.00000846793705905617,0.00000587262952633703,-0.00000259530753271914,-30.6,FALSE,TRUE,FALSE,FALSE,"D"
"chr1-1385710:1399338","'CCNL2","-",23.629,31,13,110,40,3,8,0.002,0.045,2,60,0.309,FALSE,FALSE,0,0.0000493224183688362,0.0000332593633451759,-0.0000160630550236603,-32.6,FALSE,TRUE,FALSE,FALSE,"D"
"chr9+128947692:129007096","'NUP188","+",69.405,27,13,85,28,2,12,0.003,0.018,2,120,0.384,FALSE,FALSE,0,0.0000129755324163395,0.00000792622790199861,-0.00000504930451434087,-38.9,FALSE,TRUE,FALSE,FALSE,"D"
"chr17-39757714:39864188","'IKZF3","-",116.475,25,12,108,36,3,4,0.002,0.021,2,60,0.212,TRUE,FALSE,0,0.0000098239932683815,0.00000607252154397807,-0.00000375147172440343,-38.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr17-4269216:4366674","'UBE2G1","-",107.459,31,12,112,40,3,3,0.005,0.005,2,60,0.146,FALSE,FALSE,0,0.0000110426230593968,0.00000731335203643401,-0.00000372927102296283,-33.8,FALSE,TRUE,FALSE,FALSE,"D"
"chr17+82519717:82604607","'FOXK2","+",94.891,22,11,62,20,3,19,0.002,0.156,1,28,0.525,FALSE,FALSE,0,0.00000692251150032509,0.0000041409906971323,-0.00000278152080319279,-40.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr3-49724294:49786540","'IP6K1","-",72.247,31,11,139,29,5,2,0.007,0.021,2,90,0.104,FALSE,FALSE,0,0.0000203841216289038,0.00000788637569657277,-0.000012497745932331,-61.3,FALSE,TRUE,FALSE,FALSE,"D"
"chr9+136807921:136841187","'RABL6","+",43.267,22,11,85,29,6,11,0.002,0.076,1,360,0.424,FALSE,FALSE,0,0.0000208141730962637,0.0000131686270125105,-0.00000764554608375318,-36.7,FALSE,TRUE,FALSE,FALSE,"D"
"chr6-41934932:42048894","'CCND3","-",123.963,23,10,82,19,3,3,0.005,0.02,1,28,0.151,TRUE,FALSE,0,0.00000700839860121407,0.0000030113470215266,-0.00000399705157968746,-57,FALSE,TRUE,FALSE,FALSE,"D"
"chr1-44850521:44986722","'EIF2B3","-",146.202,26,10,81,17,7,6,0.004,0.026,2,1825,0.319,FALSE,FALSE,0,0.00000586987327089268,0.00000228451960989141,-0.00000358535366100127,-61.1,FALSE,TRUE,FALSE,FALSE,"D"
"chr12-57253763:57431005","'R3HDM2","-",187.243,23,10,66,21,5,2,0.004,0.004,1,270,0.043,FALSE,FALSE,0,0.00000373452494449639,0.00000220349965367816,-0.00000153102529081823,-41,FALSE,TRUE,FALSE,FALSE,"D"
"chr1-8352403:8817640","'RERE","-",475.238,26,10,94,27,4,5,0.001,0.003,1,548,0.148,TRUE,FALSE,0,0.00000209562569074289,0.00000111622536524044,-0.000000979400325502454,-46.7,FALSE,TRUE,FALSE,FALSE,"D"
"chr12+53380194:53416442","'SP1","+",46.249,21,10,57,16,5,10,0.002,0.04,1,60,0.338,FALSE,FALSE,0,0.0000130577854552771,0.0000067969944991949,-0.00000626079095608219,-47.9,FALSE,TRUE,FALSE,FALSE,"D"
"chr17-42199176:42276406","'STAT5B","-",87.231,26,10,77,24,7,2,0.003,0.006,1,548,0.119,TRUE,FALSE,0,0.00000935226692971606,0.00000540554731563203,-0.00000394671961408403,-42.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr9+136886512:136926615","'TRAF2","+",50.104,34,10,103,28,4,4,0.002,0.04,2,60,0.237,FALSE,FALSE,0,0.0000217801991194016,0.0000109795594670728,-0.0000108006396523288,-49.6,FALSE,TRUE,FALSE,FALSE,"D"
"chr6-31686948:31703360","'ABHD16A","-",26.413,19,9,38,10,2,6,0.001,0.02,1,28,0.325,FALSE,FALSE,0,0.0000152427344999586,0.00000743843463903345,-0.00000780429986092516,-51.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr19+41549517:41586844","'CEACAM21","+",47.328,22,9,73,20,3,2,0.001,0.028,1,360,0.082,FALSE,FALSE,0,0.0000163418691079503,0.00000830254285500298,-0.0000080393262529473,-49.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr6+30766824:30792250","'HCG20","+",35.427,29,9,90,23,3,4,0.002,0.024,2,90,0.279,FALSE,FALSE,0,0.0000269156673331719,0.0000127553606141592,-0.0000141603067190127,-52.6,FALSE,TRUE,FALSE,FALSE,"D"
"chr16+30472661:30523185","'ITGAL","+",60.525,18,9,51,15,2,14,0.001,0.008,2,90,0.467,FALSE,FALSE,0,0.00000892755219188145,0.00000486917903645082,-0.00000405837315543063,-45.5,FALSE,TRUE,FALSE,FALSE,"D"
"chr16-729754:741038","'NARFL","-",21.285,20,9,54,12,4,3,0.003,0.003,2,50,0.208,FALSE,FALSE,0,0.0000268792486712411,0.000011076610239368,-0.0000158026384318731,-58.8,FALSE,TRUE,FALSE,FALSE,"D"
"chr6+32854160:32859851","'PSMB9","+",15.692,21,9,54,13,4,2,0.003,0.001,1,50,0.144,FALSE,FALSE,0,0.000036459648736131,0.0000162766241624412,-0.0000201830245736898,-55.4,FALSE,TRUE,FALSE,FALSE,"D"
"chr11+66638616:66668386","'RBM4","+",39.771,20,9,47,13,4,6,0.008,0.003,2,28,0.322,FALSE,FALSE,0,0.0000125206929925985,0.00000642208610185884,-0.00000609860689073966,-48.7,FALSE,TRUE,FALSE,FALSE,"D"
"chr16+2047894:2088720","'TSC2","+",50.827,25,9,88,22,3,1,0.008,0.003,2,50,0,TRUE,FALSE,0,0.000018343627184563,0.00000850408292965824,-0.00000983954425490478,-53.6,FALSE,TRUE,FALSE,FALSE,"D"
"chr22+30080068:30177075","'HORMAD2","+",107.008,23,8,93,23,3,4,0.001,0.008,2,50,0.216,FALSE,FALSE,0,0.00000920796630313642,0.00000422290072216861,-0.00000498506558096781,-54.1,FALSE,TRUE,FALSE,FALSE,"D"
"chr16-1510426:1612108","'IFT140","-",111.683,25,8,83,19,3,3,0.005,0.028,2,28,0.185,FALSE,FALSE,0,0.00000787386638659014,0.00000334245687194561,-0.00000453140951464453,-57.5,FALSE,TRUE,FALSE,FALSE,"D"
"chr8+22440969:22541144","'PPP3CC","+",110.176,25,8,50,14,3,3,0.002,0.004,1,28,0.199,FALSE,FALSE,0,0.00000480817231123273,0.00000249655028108759,-0.00000231162203014514,-48.1,FALSE,TRUE,FALSE,FALSE,"D"
"chr3-49029706:49094373","'QRICH1","-",74.668,26,8,92,22,3,7,0.003,0.004,2,360,0.341,FALSE,FALSE,0,0.0000130542019916802,0.00000578878533060668,-0.00000726541666107349,-55.7,FALSE,TRUE,FALSE,FALSE,"D"
"chr6-32821832:32838823","'TAP2","-",26.992,20,8,49,12,1,4,0.002,0.006,2,28,0.24,TRUE,FALSE,0,0.0000192334872818291,0.00000873464911621772,-0.0000104988381656113,-54.6,FALSE,TRUE,FALSE,FALSE,"D"
"chr6-31777519:31795935","'VARS","-",28.417,26,8,88,25,4,5,0.005,0.002,2,60,0.232,FALSE,FALSE,0,0.0000328096399658579,0.0000172846688708159,-0.000015524971095042,-47.3,FALSE,TRUE,FALSE,FALSE,"D"
"chr16+649362:667829","'WDR90","+",28.468,19,8,53,11,3,3,0.001,0.003,1,28,0.206,FALSE,FALSE,0,0.0000197249509665632,0.00000759162960281262,-0.0000121333213637505,-61.5,FALSE,TRUE,FALSE,FALSE,"D"
"chr10-72096031:72217134","'ASCC1","-",131.104,13,7,43,12,6,2,0.001,0.002,1,21,0.119,FALSE,FALSE,0,0.00000347495778621281,0.00000179831011216247,-0.00000167664767405034,-48.2,FALSE,TRUE,FALSE,FALSE,"D"
